name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"51.751111, 4.208611",2025-04-10T11:00:00,9,6.2,4.9,75.65,0,0,,0,0,29.1,19.3,349,1030.7,100,26.3,123,0.4,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T12:00:00,9.7,7.2,5.3,74.16,0,0,,0,0,23.8,17.9,354,1030.3,100,19.1,359,1.3,4,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T13:00:00,10.4,10.4,5.5,71.34,0,0,,0,0,25.3,18.1,351,1030.3,96.1,23.4,311,1.1,3,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T14:00:00,10.9,10.9,5.5,69.51,0,0,,0,0,28.9,17.5,338,1030,80,23,881,3.2,9,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T15:00:00,11.3,11.3,5.4,67.17,0,0,,0,0,27.5,19.3,342,1029.8,21.7,24.6,756,2.7,8,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T16:00:00,11.3,11.3,5.5,67.45,0,0,,0,0,27.3,18.1,341,1029.3,22.2,22.7,635,2.3,6,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T17:00:00,10.9,10.9,5.4,69.19,0,0,,0,0,29.6,18.2,336,1028.8,72.8,22.3,504,1.8,5,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T18:00:00,10.8,10.8,5.3,68.97,0,0,,0,0,22.8,18.5,342,1028.2,29.4,21.9,343,1.2,3,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T19:00:00,10,10,5.1,71.51,0,0,,0,0,19.7,14.5,341,1027.8,10,23.8,39,0.1,0,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T20:00:00,8.7,6.4,4.9,76.98,0,0,,0,0,24.8,14.5,339,1027.7,0,23.6,14,0.1,0,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T21:00:00,6.9,4.7,4.6,85.29,0,0,,0,0,15,11.3,340,1027.7,0,23.8,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T22:00:00,5.9,4.2,4.4,90.24,0,0,,0,0,8.8,8,323,1027.6,18.3,17,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-10T23:00:00,5.2,5.2,4.3,93.9,0,0,,0,0,12.1,4.1,296,1027.1,30,12.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T00:00:00,4.7,2.6,4,95.55,0,0,,0,0,6.2,8.8,263,1026.8,11.7,5,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T01:00:00,4.2,2.5,3.5,95.04,0,0,,0,0,7.3,7.1,270,1026.6,10,3.6,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T02:00:00,4.2,2.1,3.3,94.46,0,0,,0,0,16.6,8.1,259,1026,0.9,5,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T03:00:00,4.2,2.3,3.8,96.81,0,0,,0,0,6.2,7.7,256,1025.3,0,5,0,0,0,,Clear,clear-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T04:00:00,3.9,2,3.3,95.78,0,0,,0,0,6.2,7.7,246,1024.9,23.3,0,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T05:00:00,3.6,2,3.1,96.91,0,0,,0,0,8.3,6.2,230,1024.6,35,0,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T06:00:00,3.6,1.8,3.1,96.86,0,0,,0,0,7.8,6.9,241,1024,33.9,0,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T07:00:00,3.9,1.4,3.4,96.26,0,0,,0,0,12.3,9.8,227,1023.7,84.5,1,0,0,0,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T08:00:00,6,3.7,5.4,95.86,0,0,,0,0,13.4,10.5,228,1023.6,0,0,40,0.1,0,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T09:00:00,8.3,5.9,7,91.73,0,0,,0,0,15.9,14.1,236,1023.5,0,0,67,0.2,1,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T10:00:00,10.1,10.1,7,81.25,0,0,,0,0,20.1,13.2,242,1023.8,44.2,12.8,381,1.4,4,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2025-04-11T11:00:00,12.5,12.5,7.1,69.4,0,0,,0,0,20.5,16.7,242,1023.3,0,25,517,1.9,5,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T12:00:00,14.1,14.1,6.7,61.05,0,0,,0,0,27,18.6,254,1023,0,22.5,652,2.3,7,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T13:00:00,14.8,14.8,7.1,60.05,0,0,,0,0,26.3,21,260,1022.7,46.1,20.4,577,2.1,6,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T14:00:00,15.2,15.2,7.3,59.21,0,0,,0,0,28.8,19.6,265,1022.3,87.8,17.1,744,2.7,7,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T15:00:00,15.1,15.1,7.3,59.78,0,0,,0,0,22.7,13.7,275,1022,45,15.2,636,2.3,6,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T16:00:00,15.4,15.4,7.3,58.74,0,0,,0,0,21.6,14.4,281,1021.5,45,19.4,596,2.1,6,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T17:00:00,15.2,15.2,7,58.35,0,0,,0,0,23.9,14.5,302,1020.9,84.5,17.7,501,1.8,5,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T18:00:00,14.5,14.5,7.6,63.15,0,0,,0,0,16.5,12.7,298,1020.5,100,18.3,320,1.2,3,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T19:00:00,13.3,13.3,7.8,69.27,0,0,,0,0,14.4,8.9,306,1020.2,100,14.4,63,0.2,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T20:00:00,11.7,11.7,7.7,76.6,0,0,,0,0,25.2,9.1,338,1019.7,100,12.2,26,0.1,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T21:00:00,9.5,8.8,7,84.89,0,0,,0,0,8.4,6.1,356,1019.5,100,13.6,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T22:00:00,8.4,8.4,7,90.54,0,0,,0,0,5.8,3.6,24,1019,100,9.6,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-11T23:00:00,7,7,6.1,94.57,0,0,,0,0,8.8,4.7,39,1018.7,72.8,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T00:00:00,6.1,5.4,5.4,94.93,0,0,,0,0,6.5,5.1,65,1018.3,42.2,6.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T01:00:00,6,4.9,5,93.67,0,0,,0,0,7.2,5.9,65,1017.8,61.2,4.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T02:00:00,6.4,6.4,5.5,93.7,0,0,,0,0,9.4,4.3,76,1017.2,38.8,3.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T03:00:00,5.3,5.3,4.5,94.79,0,0,,0,0,6.7,4,86,1016.5,96.1,0.8,0,0,0,,Overcast,fog,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T04:00:00,5.5,5.5,4.8,95.3,0,0,,0,0,6.7,4,94,1015.9,100,0.4,0,0,0,,Overcast,fog,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T05:00:00,5.1,3.6,4.5,95.78,0,0,,0,0,8.3,6.9,66,1015.4,100,1.4,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T06:00:00,5.6,4.2,4.9,95.47,0,0,,0,0,9.4,6.9,90,1014.9,100,2.2,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T07:00:00,6.1,3.8,5.5,95.83,0,0,,0,0,10.3,10.9,93,1014.6,100,5,5,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T08:00:00,8.5,6.5,6.8,89.31,0,0,,0,0,14.5,12.1,102,1014,80,6.2,47,0.2,0,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T09:00:00,11.5,11.5,8.2,79.81,0,0,,0,0,18,13,108,1013.3,90,9.8,58,0.2,1,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T10:00:00,13.6,13.6,8.3,70.1,0,0,,0,0,23.1,16.6,99,1012.4,31.5,9.9,380,1.4,4,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2025-04-12T11:00:00,16.8,16.8,8.1,56.21,0,0,,0,0,23.9,17.5,107,1011.9,10,11.2,529,1.9,5,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T12:00:00,18.7,18.7,6.8,45.81,0,0,,0,0,30.1,22,128,1011.2,0,13.7,650,2.3,7,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T13:00:00,20.4,20.4,5.5,37.93,0,0,,0,0,36,23.5,119,1010.1,0,19,571,2.1,6,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T14:00:00,21.8,21.8,4.8,33.05,0,0,,0,0,33.9,23.1,122,1008.7,0,22,740,2.7,7,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T15:00:00,22.9,22.9,4.1,29.39,0,0,,0,0,35,24.6,122,1007.5,0,22,707,2.5,7,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T16:00:00,23.3,23.3,4.5,29.42,0,0,,0,0,33.6,25.1,128,1006.3,0,27.6,633,2.3,6,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T17:00:00,23.7,23.7,4.1,27.97,0,0,,0,0,40,23.3,125,1004.8,0,33.9,512,1.8,5,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T18:00:00,23.8,23.8,3.7,27.05,0,0,,0,0,35.6,22.5,121,1003.6,0,30.7,357,1.3,4,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T19:00:00,23.2,23.2,3.9,28.41,0,0,,0,0,29.4,20.3,119,1002.7,11.7,31.5,42,0.2,0,,Clear,clear-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T20:00:00,21.1,21.1,4.7,34.05,0,0,,0,0,40.2,14.2,113,1002.2,78.3,38.9,11,0,0,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T21:00:00,20,20,5.2,37.86,0,0,,0,0,16.5,12.7,124,1001.8,69.4,41.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T22:00:00,19.3,19.3,5.6,40.58,0,0,,0,0,28.5,19.5,159,1001.6,100,41.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-12T23:00:00,18.7,18.7,6,43.4,0,0,,0,0,32.2,18.5,200,1001.6,100,41.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T00:00:00,17.6,17.6,6.1,46.87,0,0,,0,0,33,21.8,199,1001.5,100,41.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T01:00:00,16.8,16.8,7.3,53.57,0,0,,0,0,28.7,20.6,190,1001.1,100,41.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T02:00:00,15.7,15.7,8.8,63.49,0,0,,0,0,37,20.3,184,1000.7,100,33,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T03:00:00,13.9,13.9,11,82.68,0.195,100,rain,0,0,23.8,18.6,181,1000.3,100,19.4,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T04:00:00,13.2,13.2,11.9,91.53,0.299,100,rain,0,0,20.3,17.1,184,999.9,100,16.8,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T05:00:00,13,13,12.1,94.29,0.88,100,rain,0,0,22.2,16,196,999.6,100,6.2,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T06:00:00,13,13,12.2,94.97,0.349,100,rain,0,0,21.6,16.7,208,999.6,100,10.4,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T07:00:00,13.1,13.1,12.2,93.99,0,0,,0,0,28.8,19.9,213,1000,100,9.8,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T08:00:00,13.2,13.2,11.9,91.47,0.563,100,rain,0,0,38,24.7,223,1000.6,100,9.8,42,0.2,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T09:00:00,12.8,12.8,10.5,85.8,0,0,,0,0,33.1,25.4,227,1001.4,100,13.2,42,0.2,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T10:00:00,13.2,13.2,9.6,78.83,0,0,,0,0,37.5,21.5,233,1002.5,96.7,13.3,362,1.3,4,,Overcast,cloudy,"06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2025-04-13T11:00:00,13.4,13.4,9.9,79.4,0,0,,0,0,34.6,23.2,240,1003.2,100,10.2,128,0.5,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T12:00:00,14,14,9.6,74.91,0,0,,0,0,33.6,23.9,246,1004,100,12.9,643,2.3,6,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T13:00:00,14.7,14.7,10,73.07,0,0,,0,0,30.3,21.8,249,1004.5,100,12.2,371,1.3,4,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T14:00:00,15.1,15.1,9.8,70.43,0,0,,0,0,39,19.6,250,1004.9,93.9,13.4,719,2.6,7,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T15:00:00,16,16,9.5,65.32,0,0,,0,0,33,19.9,244,1005.3,68.3,15.9,679,2.4,7,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T16:00:00,15.9,15.9,9.2,64.3,0,0,,0,0,34.2,23.5,253,1005.4,57.2,16.7,362,1.3,4,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T17:00:00,14.6,14.6,8.5,66.94,0,0,,0,0,38.4,23.6,251,1005.8,93.9,17,497,1.8,5,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T18:00:00,13.5,13.5,7.8,68.41,0,0,,0,0,33.5,23.8,251,1006.2,93.9,18.9,127,0.5,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T19:00:00,13.5,13.5,7.4,66.57,0,0,,0,0,36.6,27.2,238,1006.3,71.7,29.4,139,0.5,1,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T20:00:00,13,13,6.9,66.72,0,0,,0,0,39.4,25.5,232,1006.6,86.1,35.8,19,0.1,0,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T21:00:00,11.8,11.8,6.7,70.83,0,0,,0,0,26.4,19.2,218,1006.9,83.9,45,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T22:00:00,11.3,11.3,6.8,74.19,0,0,,0,0,19.1,17.5,219,1007.2,92.2,38.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-13T23:00:00,11.1,11.1,6.9,75.25,0,0,,0,0,30.1,17.1,214,1007.3,100,45,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T00:00:00,11.1,11.1,6.6,73.73,0,0,,0,0,24.7,22.1,219,1007.6,100,41.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T01:00:00,10.8,10.8,6.6,75.16,0,0,,0,0,24.1,18.8,220,1007.7,100,45,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T02:00:00,10.5,10.5,6.4,75.57,0,0,,0,0,31.6,20.4,225,1007.9,100,45,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T03:00:00,10.5,10.5,6.7,77.31,0,0,,0,0,23.1,17.7,241,1008.1,100,36.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T04:00:00,10.2,10.2,7.4,83.16,0,0,,0,0,19.2,14.9,223,1008,100,29,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T05:00:00,9.6,7.6,7.6,87.29,0,0,,0,0,19.6,14.2,220,1008.1,100,12,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T06:00:00,9,7,7.6,90.88,0.075,100,rain,0,0,12.6,12.8,216,1008.3,100,24.2,0,0,0,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T07:00:00,8.8,6.5,7.1,89.07,0,0,,0,0,20.2,14.5,218,1008.8,90,7.9,0,0,0,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T08:00:00,9.4,7.1,7.2,86.24,0.041,100,rain,0,0,22.9,16.4,212,1009.2,100,18.6,54,0.2,1,,"Rain, Overcast",rain,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T09:00:00,9.8,7.8,7.5,85.78,0,0,,0,0,20.1,14.5,212,1009.6,93.9,23.5,91,0.3,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T10:00:00,11.2,11.2,8,80.96,0,0,,0,0,17.4,12.5,212,1009.5,63.5,16.2,155,0.6,2,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06310099999,06344099999"
"51.751111, 4.208611",2025-04-14T11:00:00,12.5,12.5,7.5,71.45,0,0,,0,0,21.2,12,188,1009.6,71.7,22,598,2.2,6,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T12:00:00,13.5,13.5,7,64.66,0,0,,0,0,23.1,15.8,206,1009.5,87.8,31.9,680,2.4,7,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T13:00:00,14.3,14.3,5.8,56.8,0,0,,0,0,22.2,11.3,185,1009.2,90,33.3,550,2,6,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T14:00:00,15.4,15.4,5.4,51.1,0,0,,0,0,28,10.5,195,1008.8,100,36.9,729,2.6,7,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T15:00:00,16.4,16.4,5.3,47.85,0,0,,0,0,20.3,10.8,308,1008.3,96.1,36.9,475,1.7,5,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T16:00:00,15.7,15.7,6.3,53.55,0,0,,0,0,21.3,10.8,103,1007.4,96.1,33.9,376,1.4,4,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T17:00:00,16,16,6.6,53.81,0,0,,0,0,22.4,11.3,87,1006.6,100,41.9,466,1.7,5,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T18:00:00,15.8,15.8,6.2,52.86,0,0,,0,0,20.2,14.9,77,1005.7,96.1,40,251,0.9,3,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T19:00:00,15.6,15.6,6.6,55.39,0,0,,0,0,20.6,16.4,66,1004.9,100,41.9,70,0.3,1,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T20:00:00,15,15,6.2,55.79,0,0,,0,0,29.4,13.5,73,1004.3,84.5,45,16,0.1,0,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T21:00:00,13.4,13.4,5.7,59.82,0,0,,0,0,14,12.7,82,1004.2,86.1,45,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T22:00:00,13,13,6.1,63.07,0,0,,0,0,14.4,13.4,87,1004,96.1,45,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-14T23:00:00,12.2,12.2,6.1,66.4,0,0,,0,0,17.7,13.5,88,1003.6,100,45,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-15T00:00:00,11.9,11.9,6.3,68.67,0,0,,0,0,17.6,13.4,93,1002.9,100,45,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-15T01:00:00,11.2,11.2,6.3,72.01,0,0,,0,0,16.5,15.2,89,1002.2,100,33.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-15T02:00:00,11.1,11.1,6.8,74.43,0,0,,0,0,18.6,16,88,1001.2,100,23.3,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-15T03:00:00,11.2,11.2,6.9,75.06,0,0,,0,0,21.6,16.3,96,1000.3,96.1,20,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-15T04:00:00,11,11,7.2,77.52,0,0,,0,0,17.6,15.3,96,999.7,78.3,18.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-15T05:00:00,11,11,7.2,77.6,0,0,,0,0,20.7,16,99,998.9,35,21.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-15T06:00:00,10.8,10.8,7.1,78.09,0,0,,0,0,19.2,15.7,98,998.3,100,20.9,0,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-15T07:00:00,10.8,10.8,7.1,78.04,0,0,,0,0,22.8,16.7,96,997.7,92.2,20.9,11,0,0,,Overcast,cloudy,"06340099999,E7651,06323099999,06330099999,06344099999"
"51.751111, 4.208611",2025-04-15T08:00:00,11.8,11.8,7.4,74.22,0,0,,0,0,26,18.2,101,997.3,75.5,20.8,56,0.2,1,,Partially cloudy,partly-cloudy-day,"06340099999,E7651,06323099999,06330099999,06344099999"
